"periodo","estu_tipodocumento","estu_consecutivo","cole_area_ubicacion","cole_bilingue","cole_calendario","cole_caracter","cole_cod_dane_establecimiento","cole_cod_dane_sede","cole_cod_depto_ubicacion","cole_cod_mcpio_ubicacion","cole_codigo_icfes","cole_depto_ubicacion","cole_genero","cole_jornada","cole_mcpio_ubicacion","cole_naturaleza","cole_nombre_establecimiento","cole_nombre_sede","cole_sede_principal","estu_cod_depto_presentacion","estu_cod_mcpio_presentacion","estu_cod_reside_depto","estu_cod_reside_mcpio","estu_depto_presentacion","estu_depto_reside","estu_estadoinvestigacion","estu_estudiante","estu_fechanacimiento","estu_genero","estu_mcpio_presentacion","estu_mcpio_reside","estu_nacionalidad","estu_pais_reside","estu_privado_libertad","fami_cuartoshogar","fami_educacionmadre","fami_educacionpadre","fami_estratovivienda","fami_personashogar","fami_tieneautomovil","fami_tienecomputador","fami_tieneinternet","fami_tienelavadora","desemp_ingles","punt_ingles","punt_matematicas","punt_sociales_ciudadanas","punt_c_naturales","punt_lectura_critica","punt_global"
"20172","TI","SB11201720039877","RURAL","","A","ACADÉMICO","219698000432","219698000432","19","19698","157842","CAUCA","MIXTO","MAÑANA","SANTANDER DE QUILICHAO","OFICIAL","INSTITUCION EDUCATIVA EL PALMAR (ANTES CENTRO EDUCATIVO EL PALMAR)","EL PALMAR (sede principal)","S","19","19698","19","19698","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","19/12/2001","F","SANTANDER DE QUILICHAO","SANTANDER DE QUILICHAO","COLOMBIA","COLOMBIA","N","Tres","Secundaria (Bachillerato) completa","Primaria completa","Estrato 1","5 a 6","No","No","No","Si","A2","62","41","42","46","49","229"
"20152","TI","SB11201520185374","RURAL","S","A","TÉCNICO","219142000891","219142000891","19","19142","139808","CAUCA","MIXTO","COMPLETA","CALOTO","OFICIAL","I.E.  BILINGUE DXI PADEN","I.E. BILINGUE DXI PADEN - SEDE PRINCIPAL","S","19","19142","19","19142","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","03/12/1998","F","CALOTO","CALOTO","COLOMBIA","COLOMBIA","N","Tres","Educación profesional completa","Primaria completa","Estrato 1","Cuatro","No","Si","No","No","A1","54","47","53","36","51","237"
"20194","TI","SB11201940128284","URBANO","N","A","ACADÉMICO","119807000125","119807000125","19","19807","140608","CAUCA","MIXTO","MAÑANA","TIMBÍO","OFICIAL","INST EDUC CONC ESC GUILLERMO VALENCIA (ANTES SEDE INST EDUC CARLOS ALBAN)","GUILLERMO VALENCIA (sede principal)","S","19","19001","19","19807","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","08/12/2000","F","POPAYÁN","TIMBÍO","COLOMBIA","COLOMBIA","N","","","","","","","","","","A-","40","44","60","52","51","254"
"20194","TI","SB11201940128284","URBANO","N","A","ACADÉMICO","119807000125","119807000125","19","19807","140608","CAUCA","MIXTO","MAÑANA","TIMBÍO","OFICIAL","INST EDUC CONC ESC GUILLERMO VALENCIA (ANTES SEDE INST EDUC CARLOS ALBAN)","GUILLERMO VALENCIA (sede principal)","S","19","19001","19","19807","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","08/12/2000","F","POPAYÁN","TIMBÍO","COLOMBIA","COLOMBIA","N","","","","","","","","","","A-","40","44","60","52","51","254"
"20112","TI","SB11201120425874","URBANO","N","A","TÉCNICO","119807000109","119807000109","19","19807","029371","CAUCA","MIXTO","MAÑANA","TIMBÍO","OFICIAL","I.E. SAN ANTONIO DE PADUA","SAN ANTONIO DE PADUA (sede principal)","S","19","19001","19","19807","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","19/02/1996","M","POPAYÁN","TIMBÍO","COLOMBIA","COLOMBIA","N","Dos","Primaria completa","Primaria completa","Estrato 1","Cuatro","No","No","No","No","A1","47","45","","","",""
"20102","TI","SB11201020435773","URBANO","N","A","ACADÉMICO","119532001045","119532001045","19","19532","114033","CAUCA","MIXTO","MAÑANA","PATÍA","OFICIAL","I.E. SIMON BOLIVAR","SIMON BOLIVAR (sede principal)","S","19","19532","19","19532","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","24/03/1993","F","PATÍA","PATÍA","COLOMBIA","COLOMBIA","N","Uno","Primaria completa","Primaria incompleta","Estrato 1","Cinco","No","No","No","No","A1","52.54","39.25","","","",""
"20211","TI","SB11202110004625","URBANO","N","B","TÉCNICO/ACADÉMICO","319001002054","319001002054","19","19001","039461","CAUCA","MASCULINO","COMPLETA","POPAYÁN","NO OFICIAL","SEMINARIO MENOR ARQUIDIOCESANO","SEMINARIO MENOR ARQUIDIOCESANO","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","10/08/2004","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Postgrado","Postgrado","Estrato 4","3 a 4","Si","Si","Si","Si","B+","80","78","70","72","70","365"
"20102","TI","SB11201020587676","URBANO","N","A","TÉCNICO","219100002576","219100002576","19","19785","055871","CAUCA","MIXTO","MAÑANA","SUCRE","OFICIAL","INSTITUCION EDUCATIVA AGROPECUARIA MARISCAL SUCRE","MARISCAL SUCRE (sede principal)","S","19","19532","19","19785","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","16/12/1993","M","PATÍA","SUCRE","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Primaria incompleta","Estrato 1","Tres","No","No","No","No","A-","47.15","45.38","","","",""
"20194","TI","SB11201940005389","URBANO","N","A","ACADÉMICO","319001003379","319001003379","19","19001","100388","CAUCA","MIXTO","MAÑANA","POPAYÁN","NO OFICIAL","LICEO BELLO HORIZONTE","LICEO BELLO HORIZONTE","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","06/03/2003","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Técnica o tecnológica completa","Técnica o tecnológica completa","Estrato 2","3 a 4","No","No","Si","Si","A2","58","57","59","59","51","283"
"20194","TI","SB11201940005389","URBANO","N","A","ACADÉMICO","319001003379","319001003379","19","19001","100388","CAUCA","MIXTO","MAÑANA","POPAYÁN","NO OFICIAL","LICEO BELLO HORIZONTE","LICEO BELLO HORIZONTE","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","06/03/2003","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Técnica o tecnológica completa","Técnica o tecnológica completa","Estrato 2","3 a 4","No","No","Si","Si","A2","58","57","59","59","51","283"
"20132","TI","SB11201320432651","URBANO","N","A","ACADÉMICO","119573000673","119573000673","19","19573","103051","CAUCA","MIXTO","TARDE","PUERTO TEJADA","OFICIAL","I.E. SAN PEDRO CLAVER","SAN PEDRO CLAVER (sede principal)","S","19","19573","19","19573","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","24/04/1997","M","PUERTO TEJADA","PUERTO TEJADA","COLOMBIA","COLOMBIA","N","Cuatro","Secundaria (Bachillerato) completa","Primaria completa","Estrato 1","Cinco","No","No","No","No","A1","50","38","","","",""
"20162","TI","SB11201620044019","RURAL","","A","TÉCNICO","219807000022","219807000022","19","19807","123331","CAUCA","MIXTO","COMPLETA","TIMBIO","OFICIAL","I.E. AGROP CINCO DIAS","I.E. AGROP CINCO DIAS - SEDE PRINCIPAL","S","19","19001","19","19807","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","18/03/2000","M","POPAYÁN","TIMBÍO","COLOMBIA","COLOMBIA","N","Tres","Primaria completa","Primaria incompleta","Estrato 1","Cinco","No","No","No","No","A-","33","34","41","44","56","215"
"20162","TI","SB11201620460767","URBANO","S","A","ACADÉMICO","119573000207","119573000207","19","19573","041533","CAUCA","MIXTO","TARDE","PUERTO TEJADA","OFICIAL","I.E. FIDELINA ECHEVERRY","I.E. FIDELINA ECHEVERRY - SEDE PRINCIPAL","S","19","19573","19","19573","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","11/09/1999","M","PUERTO TEJADA","PUERTO TEJADA","COLOMBIA","COLOMBIA","N","Tres","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 1","Seis","No","No","Si","No","A-","39","45","39","51","35","211"
"20132","TI","SB11201320225546","URBANO","N","A","TÉCNICO/ACADÉMICO","119548000251","119548000251","19","19548","103259","CAUCA","MIXTO","MAÑANA","PIENDAMÓ - TUNÍA","OFICIAL","INSTITUCION EDUCATIVA MADRE DE DIOS","MADRE DE DIOS (sede principal)","S","19","19548","19","19548","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","25/10/1996","F","PIENDAMÓ - TUNÍA","PIENDAMÓ - TUNÍA","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Secundaria (Bachillerato) incompleta","Estrato 1","Cinco","No","No","No","No","A-","42","50","","","",""
"20162","CC","SB11201620515449","URBANO","","A","ACADÉMICO","319001004677","319001004677","19","19001","131599","CAUCA","MIXTO","TARDE","POPAYAN","NO OFICIAL","COLEGIO INSTITUTO  BOLIVARIANO","COLEGIO INSTITUTO  BOLIVARIANO - SEDE PRINCIPAL","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","29/03/1993","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cuatro","Primaria incompleta","Secundaria (Bachillerato) incompleta","Estrato 2","Diez","No","Si","Si","Si","A-","45","50","57","54","56","268"
"20101","TI","SB11201010125357","URBANO","","OTRO","ACADÉMICO","319001004669","319001004669","19","19001","135301","CAUCA","MIXTO","MAÑANA","POPAYÁN","NO OFICIAL","COORPORACION EDUCATIVA DEL SUR OCCIDENTE COLOMBIANO","COORPORACION EDUCATIVA DEL SUR OCCIDENTE COLOMBIANO - SEDE PRINCIPAL","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","19/08/1993","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Primaria incompleta","Técnica o tecnológica incompleta","Estrato 2","Cuatro","No","No","No","Si","A-","42.76","52.17","","","",""
"20112","TI","SB11201120432933","RURAL","","A","TÉCNICO","219743000180","219743000180","19","19743","134460","CAUCA","MIXTO","COMPLETA","SILVIA","OFICIAL","INST EDUC TEC AMBALO ANTES (INST EDUC MIRAFLORES)","CENTRO DOCENTE RURAL MIXTO MIRAFLORES","S","19","19743","19","19743","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","13/02/1995","M","SILVIA","SILVIA","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Primaria incompleta","Estrato 1","Cuatro","No","No","No","No","A1","43","41","","","",""
"20102","CC","SB11201020434469","URBANO","N","A","TÉCNICO","319318001355","319318001355","19","19318","026203","CAUCA","MIXTO","MAÑANA","GUAPÍ","OFICIAL","I.E. SAN JOSE","SAN JOSE (SEDE PRINCIPAL)","S","19","19318","19","19318","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","02/08/1988","F","GUAPÍ","GUAPÍ","COLOMBIA","COLOMBIA","N","Dos","Ninguno","Primaria incompleta","Estrato 1","Tres","No","No","No","No","A-","47.15","58.38","","","",""
"20122","TI","SB11201220562516","URBANO","N","A","TÉCNICO/ACADÉMICO","219698000734","219698000734","19","19845","050831","CAUCA","MIXTO","MAÑANA","VILLA RICA","OFICIAL","I.E.T. SENON FABIO VILLEGAS","SENON FABIO VILLEGAS (sede principal)","S","19","19698","19","19845","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","12/11/1995","F","SANTANDER DE QUILICHAO","VILLA RICA","COLOMBIA","COLOMBIA","N","Cuatro","Secundaria (Bachillerato) incompleta","Primaria incompleta","Estrato 1","Cinco","No","No","No","No","A-","43","55","","","",""
"20142","TI","SB11201420215918","RURAL","N","A","TÉCNICO","419130001166","419130001166","19","19130","073510","CAUCA","MIXTO","MAÑANA","CAJIBIO","OFICIAL","I.E. AGROPECUARIA NUESTRA SEÑORA DEL ROSARIO","I.E. AGROPECUARIA NUESTRA SEÑORA DEL ROSARIO - SEDE PRINCIPAL","S","19","19001","19","19130","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","03/10/1996","M","POPAYÁN","CAJIBÍO","COLOMBIA","COLOMBIA","N","Tres","Primaria incompleta","Primaria completa","Estrato 1","Cuatro","No","No","No","No","A-","41","39","29","45","36","188"
"20122","TI","SB11201220424274","URBANO","N","A","ACADÉMICO","119001000052","119001000052","19","19001","007047","CAUCA","FEMENINO","COMPLETA","POPAYÁN","OFICIAL","NUESTRA SEÑORA DEL CARMEN","SEDE NUESTRA SEÑORA DEL CARMEN","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","18/12/1995","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Técnica o tecnológica completa","Educación profesional completa","Estrato 2","Cuatro","No","Si","Si","No","A2","60","46","","","",""
"20194","TI","SB11201940115672","RURAL","","A","ACADÉMICO","219256000191","219256000191","19","19256","125443","CAUCA","MIXTO","MAÑANA","EL TAMBO","OFICIAL","I.E. CUATRO ESQUINAS","CUATRO ESQUINAS (sede principal)","S","19","19256","19","19256","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","09/08/2002","F","EL TAMBO","EL TAMBO","COLOMBIA","COLOMBIA","N","Cuatro","Secundaria (Bachillerato) incompleta","Primaria incompleta","Estrato 1","3 a 4","No","Si","Si","Si","A-","45","33","45","39","54","215"
"20194","TI","SB11201940115672","RURAL","","A","ACADÉMICO","219256000191","219256000191","19","19256","125443","CAUCA","MIXTO","MAÑANA","EL TAMBO","OFICIAL","I.E. CUATRO ESQUINAS","CUATRO ESQUINAS (sede principal)","S","19","19256","19","19256","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","09/08/2002","F","EL TAMBO","EL TAMBO","COLOMBIA","COLOMBIA","N","Cuatro","Secundaria (Bachillerato) incompleta","Primaria incompleta","Estrato 1","3 a 4","No","Si","Si","Si","A-","45","33","45","39","54","215"
"20102","TI","SB11201020537962","RURAL","N","A","TÉCNICO","219824000982","219824000982","19","19824","095570","CAUCA","MIXTO","MAÑANA","TOTORÓ","OFICIAL","INSTITUCION EDUCATIVA AGROINDUSTRIAL VICTOR MANUEL CHAUX VILLAMIL","VICTOR MANUEL CHAUX VILLAMIL (sede principal)","S","19","19001","19","19824","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","01/04/1993","F","POPAYÁN","TOTORÓ","COLOMBIA","COLOMBIA","N","Dos","No sabe","Primaria completa","Estrato 1","Cuatro","No","No","No","No","A-","47.15","39.12","","","",""
"20181","TI","SB11201810030741","URBANO","N","B","ACADÉMICO","319001000370","319001000370","19","19001","007070","CAUCA","MIXTO","MAÑANA","POPAYÁN","NO OFICIAL","REAL COL SAN FRANCISCO DE ASIS","REAL COL SAN FRANCISCO DE ASIS","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","10/08/2000","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Educación profesional completa","Educación profesional completa","Estrato 3","3 a 4","No","Si","Si","Si","A1","50","73","60","71","67","332"
"20181","TI","SB11201810030741","URBANO","N","B","ACADÉMICO","319001000370","319001000370","19","19001","007070","CAUCA","MIXTO","MAÑANA","POPAYÁN","NO OFICIAL","REAL COL SAN FRANCISCO DE ASIS","REAL COL SAN FRANCISCO DE ASIS","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","10/08/2000","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Educación profesional completa","Educación profesional completa","Estrato 3","3 a 4","No","Si","Si","Si","A1","50","73","60","71","67","332"
"20194","TI","SB11201940472290","URBANO","N","A","TÉCNICO","319318001355","319318001355","19","19318","026203","CAUCA","MIXTO","MAÑANA","GUAPÍ","OFICIAL","I.E. SAN JOSE","SAN JOSE (SEDE PRINCIPAL)","S","19","19318","19","19318","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","08/08/2000","F","GUAPÍ","GUAPÍ","COLOMBIA","COLOMBIA","N","Dos","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","","5 a 6","No","No","","Si","A-","28","34","34","36","42","179"
"20194","TI","SB11201940472290","URBANO","N","A","TÉCNICO","319318001355","319318001355","19","19318","026203","CAUCA","MIXTO","MAÑANA","GUAPÍ","OFICIAL","I.E. SAN JOSE","SAN JOSE (SEDE PRINCIPAL)","S","19","19318","19","19318","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","08/08/2000","F","GUAPÍ","GUAPÍ","COLOMBIA","COLOMBIA","N","Dos","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","","5 a 6","No","No","","Si","A-","28","34","34","36","42","179"
"20142","CC","SB11201420215067","URBANO","N","A","TÉCNICO","119001000192","119001000192","19","19001","048496","CAUCA","MIXTO","NOCHE","POPAYAN","OFICIAL","INSTITUCION EDUCATIVA COMERCIAL DEL NORTE","SEDE COMERCIAL DEL NORTE","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","01/04/1970","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Uno","Ninguno","Ninguno","Estrato 1","Tres","No","No","No","No","A-","43","31","41","36","35","182"
"20112","CC","SB11201120426574","RURAL","N","A","ACADÉMICO","219256000247","219256000247","19","19256","140939","CAUCA","MIXTO","MAÑANA","EL TAMBO","OFICIAL","I.E. AGROPECUARIA URIBE","URIBE (sede principal)","S","19","19001","19","19256","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","21/11/1992","F","POPAYÁN","EL TAMBO","COLOMBIA","COLOMBIA","N","Cinco","Primaria completa","Primaria incompleta","Estrato 1","Seis","No","No","No","No","A-","27","53","","","",""
"20112","TI","SB11201120425395","URBANO","N","A","ACADÉMICO","119807000133","119807000133","19","19807","024497","CAUCA","MIXTO","MAÑANA","TIMBÍO","OFICIAL","I.E. CARLOS ALBAN","CARLOS ALBAN (sede principal)","S","19","19001","19","19807","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","05/09/1994","F","POPAYÁN","TIMBÍO","COLOMBIA","COLOMBIA","N","Tres","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 1","Cuatro","No","Si","No","Si","A-","41","42","","","",""
"20132","TI","SB11201320207217","URBANO","N","A","ACADÉMICO","319001002968","319001002968","19","19001","102988","CAUCA","MIXTO","TARDE","POPAYÁN","OFICIAL","INSTITUCIÓN EDUCATIVA METROPOLITANO MARIA OCCIDENTE","SEDE METROPOLITANO DE OCCIDENTE","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","31/07/1996","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Técnica o tecnológica completa","Secundaria (Bachillerato) incompleta","Estrato 3","Cuatro","No","No","Si","No","A1","52","40","","","",""
"20112","TI","SB11201120429730","URBANO","N","A","ACADÉMICO","119532000529","119532000529","19","19532","053256","CAUCA","MIXTO","MAÑANA","PATÍA","OFICIAL","I.E. BACHILLERATO PATIA","PATIA (sede principal)","S","19","19532","19","19532","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","18/06/1995","F","PATÍA","PATÍA","COLOMBIA","COLOMBIA","N","Dos","Secundaria (Bachillerato) completa","Educación profesional completa","Estrato 1","Tres","No","No","No","Si","A1","45","55","","","",""
"20112","TI","SB11201120425352","URBANO","N","A","ACADÉMICO","119807000133","119807000133","19","19807","024497","CAUCA","MIXTO","MAÑANA","TIMBÍO","OFICIAL","I.E. CARLOS ALBAN","CARLOS ALBAN (sede principal)","S","19","19001","19","19807","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","10/09/1993","M","POPAYÁN","TIMBÍO","COLOMBIA","COLOMBIA","N","Cuatro","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) incompleta","Estrato 2","Cinco","No","Si","No","No","A1","43","45","","","",""
"20194","TI","SB11201940470003","RURAL","N","A","TÉCNICO","219532001376","219532001376","19","19532","059055","CAUCA","MIXTO","MAÑANA","PATÍA","OFICIAL","I.E. LA FONDA","LA FONDA (sede principal)","S","19","19532","19","19532","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","04/03/2002","F","PATÍA","PATÍA","COLOMBIA","COLOMBIA","N","Uno","Ninguno","Ninguno","Estrato 1","3 a 4","No","No","No","No","A-","42","39","36","45","42","203"
"20194","TI","SB11201940470003","RURAL","N","A","TÉCNICO","219532001376","219532001376","19","19532","059055","CAUCA","MIXTO","MAÑANA","PATÍA","OFICIAL","I.E. LA FONDA","LA FONDA (sede principal)","S","19","19532","19","19532","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","04/03/2002","F","PATÍA","PATÍA","COLOMBIA","COLOMBIA","N","Uno","Ninguno","Ninguno","Estrato 1","3 a 4","No","No","No","No","A-","42","39","36","45","42","203"
"20194","TI","SB11201940368753","URBANO","N","A","ACADÉMICO","119001000036","119001000036","19","19001","007138","CAUCA","MIXTO","MAÑANA","POPAYÁN","OFICIAL","INSTITUCION EDUCATIVA ALEJANDRO DE HUMBOLDT","SEDE ALEJANDRO DE HUMBOLDT","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","27/10/2002","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cuatro","Primaria completa","Primaria completa","","3 a 4","No","Si","Si","Si","A1","52","58","58","54","59","284"
"20194","TI","SB11201940368753","URBANO","N","A","ACADÉMICO","119001000036","119001000036","19","19001","007138","CAUCA","MIXTO","MAÑANA","POPAYÁN","OFICIAL","INSTITUCION EDUCATIVA ALEJANDRO DE HUMBOLDT","SEDE ALEJANDRO DE HUMBOLDT","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","27/10/2002","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cuatro","Primaria completa","Primaria completa","","3 a 4","No","Si","Si","Si","A1","52","58","58","54","59","284"
"20194","TI","SB11201940265746","RURAL","","A","TÉCNICO","219100000948","219100000948","19","19100","146472","CAUCA","MIXTO","COMPLETA","BOLÍVAR","OFICIAL","INST EDUC LA CARBONERA","LA CARBONERA (sede principal)","S","19","19100","19","19100","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","26/04/2002","M","BOLÍVAR","BOLÍVAR","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Primaria incompleta","Estrato 1","3 a 4","No","No","No","No","A-","42","67","33","52","40","238"
"20194","TI","SB11201940265746","RURAL","","A","TÉCNICO","219100000948","219100000948","19","19100","146472","CAUCA","MIXTO","COMPLETA","BOLÍVAR","OFICIAL","INST EDUC LA CARBONERA","LA CARBONERA (sede principal)","S","19","19100","19","19100","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","26/04/2002","M","BOLÍVAR","BOLÍVAR","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Primaria incompleta","Estrato 1","3 a 4","No","No","No","No","A-","42","67","33","52","40","238"
"20122","CC","SB11201220429105","URBANO","N","A","TÉCNICO","319318001355","319318001355","19","19318","026211","CAUCA","MIXTO","NOCHE","GUAPÍ","OFICIAL","I.E. SAN JOSE","SAN JOSE (SEDE PRINCIPAL)","S","19","19318","19","19318","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","05/02/1984","F","GUAPÍ","GUAPÍ","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Ninguno","Estrato 1","Cinco","No","No","No","No","A-","43","12","","","",""
"20122","TI","SB11201220424748","URBANO","N","A","TÉCNICO","119001000265","119001000265","19","19001","007112","CAUCA","MIXTO","MAÑANA","POPAYÁN","OFICIAL","INSTITUCION EDUCATIVA TECNICO INDUSTRIAL","SEDE INSTITUTO TECNICO INDUSTRIAL","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","06/04/1996","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Primaria completa","Secundaria (Bachillerato) incompleta","Estrato 1","Tres","No","No","No","No","A-","39","34","","","",""
"20181","CC","SB11201810022365","URBANO","N","A","ACADÉMICO","319573000747","319573000747","19","19573","088781","CAUCA","MIXTO","SABATINA","PUERTO TEJADA","NO OFICIAL","GIMNACIO CAUCANO DE BACHILLERATO ACADEMICO GICABA","GIMNACIO CAUCANO DE BACHILLERATO ACADEMICO GICABA","S","19","19698","19","19698","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","11/05/1999","M","SANTANDER DE QUILICHAO","SANTANDER DE QUILICHAO","COLOMBIA","COLOMBIA","N","Tres","Secundaria (Bachillerato) completa","Primaria completa","Estrato 1","5 a 6","No","Si","Si","Si","A-","43","45","36","36","53","213"
